  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0110,  0.0379,  0.1710
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0214,  0.0739,  0.3240
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0313,  0.1079,  0.4590
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0406,  0.1400,  0.5760
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0493,  0.1701,  0.6750
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0575,  0.1983,  0.7560
 -0.0205,  0.1039,  0.2345,  0.0073,  0.1079,  0.2345, -0.0127,  0.0483,  0.2345,  0.0651,  0.2245,  0.8190
 -0.0398,  0.2016,  0.4396,  0.0142,  0.2092,  0.4396, -0.0246,  0.0937,  0.4396,  0.0721,  0.2488,  0.8640
 -0.0578,  0.2929,  0.6155,  0.0206,  0.3040,  0.6155, -0.0357,  0.1362,  0.6155,  0.0786,  0.2712,  0.8910
 -0.0746,  0.3780,  0.7621,  0.0266,  0.3922,  0.7621, -0.0461,  0.1757,  0.7621,  0.0845,  0.2916,  0.9000
 -0.0901,  0.4567,  0.8793,  0.0321,  0.4739,  0.8793, -0.0557,  0.2123,  0.8793,  0.0899,  0.3101,  0.8910
 -0.1044,  0.5292,  0.9672,  0.0372,  0.5491,  0.9672, -0.0645,  0.2460,  0.9672,  0.0947,  0.3266,  0.8640
 -0.1175,  0.5953,  1.0258,  0.0418,  0.6178,  1.0258, -0.0726,  0.2767,  1.0258,  0.0989,  0.3412,  0.8190
 -0.1293,  0.6552,  1.0552,  0.0460,  0.6799,  1.0552, -0.0799,  0.3045,  1.0552,  0.1025,  0.3538,  0.7560
 -0.1399,  0.7087,  1.0552,  0.0498,  0.7354,  1.0552, -0.0864,  0.3294,  1.0552,  0.1056,  0.3645,  0.6750
 -0.1492,  0.7560,  1.0258,  0.0531,  0.7845,  1.0258, -0.0922,  0.3514,  1.0258,  0.1082,  0.3732,  0.5760
 -0.1573,  0.7969,  0.9672,  0.0560,  0.8270,  0.9672, -0.0972,  0.3704,  0.9672,  0.1102,  0.3800,  0.4590
 -0.1641,  0.8316,  0.8793,  0.0584,  0.8629,  0.8793, -0.1014,  0.3865,  0.8793,  0.1116,  0.3849,  0.3240
 -0.1697,  0.8599,  0.7621,  0.0604,  0.8923,  0.7621, -0.1049,  0.3997,  0.7621,  0.1124,  0.3878,  0.1710
 -0.1740,  0.8820,  0.6155,  0.0620,  0.9152,  0.6155, -0.1076,  0.4099,  0.6155,  0.1127,  0.3888, -0.0000
 -0.1771,  0.8977,  0.4396,  0.0631,  0.9316,  0.4396, -0.1095,  0.4172,  0.4396,  0.1124,  0.3878, -0.1710
 -0.1790,  0.9072,  0.2345,  0.0638,  0.9414,  0.2345, -0.1107,  0.4216,  0.2345,  0.1116,  0.3849, -0.3240
 -0.1796,  0.9103,  0.0000,  0.0640,  0.9446,  0.0000, -0.1110,  0.4231,  0.0000,  0.1102,  0.3800, -0.4590
 -0.1790,  0.9072, -0.2345,  0.0638,  0.9414, -0.2345, -0.1107,  0.4216, -0.2345,  0.1082,  0.3732, -0.5760
 -0.1771,  0.8977, -0.4396,  0.0631,  0.9316, -0.4396, -0.1095,  0.4172, -0.4396,  0.1056,  0.3645, -0.6750
 -0.1740,  0.8820, -0.6155,  0.0620,  0.9152, -0.6155, -0.1076,  0.4099, -0.6155,  0.1025,  0.3538, -0.7560
 -0.1697,  0.8599, -0.7621,  0.0604,  0.8923, -0.7621, -0.1049,  0.3997, -0.7621,  0.0989,  0.3412, -0.8190
 -0.1641,  0.8316, -0.8793,  0.0584,  0.8629, -0.8793, -0.1014,  0.3865, -0.8793,  0.0947,  0.3266, -0.8640
 -0.1573,  0.7969, -0.9672,  0.0560,  0.8270, -0.9672, -0.0972,  0.3704, -0.9672,  0.0899,  0.3101, -0.8910
 -0.1492,  0.7560, -1.0258,  0.0531,  0.7845, -1.0258, -0.0922,  0.3514, -1.0258,  0.0845,  0.2916, -0.9000
 -0.1399,  0.7087, -1.0552,  0.0498,  0.7354, -1.0552, -0.0864,  0.3294, -1.0552,  0.0786,  0.2712, -0.8910
 -0.1293,  0.6552, -1.0552,  0.0460,  0.6799, -1.0552, -0.0799,  0.3045, -1.0552,  0.0721,  0.2488, -0.8640
 -0.1175,  0.5953, -1.0258,  0.0418,  0.6178, -1.0258, -0.0726,  0.2767, -1.0258,  0.0651,  0.2245, -0.8190
 -0.1044,  0.5292, -0.9672,  0.0372,  0.5491, -0.9672, -0.0645,  0.2460, -0.9672,  0.0575,  0.1983, -0.7560
 -0.0901,  0.4567, -0.8793,  0.0321,  0.4739, -0.8793, -0.0557,  0.2123, -0.8793,  0.0493,  0.1701, -0.6750
 -0.0746,  0.3780, -0.7621,  0.0266,  0.3922, -0.7621, -0.0461,  0.1757, -0.7621,  0.0406,  0.1400, -0.5760
 -0.0578,  0.2929, -0.6155,  0.0206,  0.3040, -0.6155, -0.0357,  0.1362, -0.6155,  0.0313,  0.1079, -0.4590
 -0.0398,  0.2016, -0.4396,  0.0142,  0.2092, -0.4396, -0.0246,  0.0937, -0.4396,  0.0214,  0.0739, -0.3240
 -0.0205,  0.1039, -0.2345,  0.0073,  0.1079, -0.2345, -0.0127,  0.0483, -0.2345,  0.0110,  0.0379, -0.1710
 -0.0000,  0.0000, -0.0000,  0.0000,  0.0000, -0.0000, -0.0000,  0.0000, -0.0000,  0.0000,  0.0000, -0.0000
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
